Grootheid.code;Grootheid.omschrijving;Parameter.code;Parameter.omschrijving;CAS-nummer;Eenheid.code;Hoedanigheid.code;Compartiment.code;KRWwatertype.code;GeoObject.identificatie;Waardebewerkingmethode.code;Begindatum;Einddatum;Zeer goed;Goed;Matig;Ontoereikend;Slecht;Referentie goed;Referentie slecht;Bijzondere Omstandigheid
AANWZHD;Aanwezigheid;KWD_VGTTE;Kweldervegetatie(zone);NVT;DIMSLS;NVT;OW;K2;;BER;2000-01-01;;>=4.50 EN <=100;>=3.5 EN <4.5;>=2.5 EN <3.5;>=1.5 EN <2.5;>=0 EN <1.5;>=5.0;;KWDpunt-kveg
AANWZHD;Aanwezigheid;MACFT;Macrofyten;NVT;DIMSLS;NVT;OW;R19;;BER;2000-01-01;;>=106 EN <=10000;>=79 EN <110;>=53 EN <79;>=26 EN <53;>=0 EN <26;>=130;;MFT_STmoeras
AANWZHD;Aanwezigheid;MACFT;Macrofyten;NVT;DIMSLS;NVT;OW;R20;;BER;2000-01-01;;>=106 EN <=10000;>=79 EN <110;>=53 EN <79;>=26 EN <53;>=0 EN <26;>=130;;MFT_STmoeras
AANWZHD;Aanwezigheid;KWD_VGTTE;Kweldervegetatie(zone);NVT;DIMSLS;NVT;OW;O2a;;BER;2000-01-01;;>=4.50 EN <=100;>=3.5 EN <4.5;>=2.5 EN <3.5;>=1.5 EN <2.5;>=0 EN <1.5;>=5.0;;KWDpunt-kveg
AANWZHD;Aanwezigheid;KWD_VGTTE;Kweldervegetatie(zone);NVT;DIMSLS;NVT;OW;O2b;;BER;2000-01-01;;>=4.50 EN <=100;>=3.5 EN <4.5;>=2.5 EN <3.5;>=1.5 EN <2.5;>=0 EN <1.5;>=5.0;;KWDpunt-kveg
BEDKG;Bedekking;sSUBMSDBPTN;som submerse en drijfbladplanten;NVT;%;NVT;OW;R5;;BER;2000-01-01;;>=20 EN <=30 OF >30 EN <=45;>45 EN <=60 OF >=5.0 EN <20;>60 EN <=80 OF >=1 EN <5;>80.0 EN <=100 OF >=0 EN <1;;=30;;MFT_comp_grv
BEDKG;Bedekking;EMSPTN;Emerse planten;NVT;%;NVT;EZ;R5;;BER;2000-01-01;;>=5.0 EN <=10 OF >10 EN <=20;>20 EN <=30 OF >=3 EN <5;>30 EN <=50 OF >=1 EN <3;>50 EN <=75 OF >=0 EN <1;;=10;;MFT_comp_grv
BEDKG;Bedekking;FLAB;Flab (Floating Algae Beds);NVT;%;NVT;EZ;R5;;BER;2000-01-01;;>=0 EN <=3;>3.0 EN <=10;>10 EN <=30;>30 EN <=50;>50.0 EN <=100;<=1;;MFT_comp_grv
BEDKG;Bedekking;KROOS;Kroos;NVT;%;NVT;EZ;R5;;BER;2000-01-01;;>=0 EN <=3;>3.0 EN <=10;>10 EN <=30;>30 EN <=50;>50.0 EN <=100;<=1;;MFT_comp_grv
BEDKG;Bedekking;sSUBMSPTDAGN;som submerse planten en draadalgen;NVT;%;NVT;OW;R6;;BER;2000-01-01;;>=20 EN <=30 OF >30 EN <=45;>45 EN <=60 OF >=5.0 EN <20;>60 EN <=80 OF >=1 EN <5;>80.0 EN <=100 OF >=0 EN <1;;=30;;MFT_comp_grv
BEDKG;Bedekking;GROTDBPTN;Grote drijfbladplanten;NVT;%;NVT;EZ;R6;;BER;2000-01-01;;>=20 EN <=25 OF >25 EN <=50;>50 EN <=90 OF >=10 EN <20;>90.0 EN <=100 OF >=5.0 EN <10;>=1 EN <5;>=0 EN <1;=25;;MFT_comp_grv
BEDKG;Bedekking;EMSPTN;Emerse planten;NVT;%;NVT;EZ;R6;;BER;2000-01-01;;>=10 EN <=20 OF >20 EN <=50;>50 EN <=75 OF >=5.0 EN <10;>=3 EN <5;>=1 EN <3;>=0 EN <1;=20;;MFT_comp_grv
BEDKG;Bedekking;FLAB;Flab (Floating Algae Beds);NVT;%;NVT;EZ;R6;;BER;2000-01-01;;>=0 EN <=5;>5.0 EN <=10;>10 EN <=40;>40 EN <=70;>70.0 EN <=100;<=2;;MFT_comp_grv
BEDKG;Bedekking;KROOS;Kroos;NVT;%;NVT;EZ;R6;;BER;2000-01-01;;>=0 EN <=5;>5.0 EN <=10;>10 EN <=40;>40 EN <=70;>70.0 EN <=100;<=2;;MFT_comp_grv
BEDKG;Bedekking;sSUBMSDBPTN;som submerse en drijfbladplanten;NVT;%;NVT;OW;R7;;BER;2000-01-01;;>=5.0 EN <=20 OF >20 EN <=40;>40 EN <=70 OF >=1 EN <5;>70.0 EN <=100 OF >=0.5 EN <1;>=0.1 EN <0.5;>=0 EN <0.1;=20;;MFT_comp_grv
BEDKG;Bedekking;sSUBMSDBPTN;som submerse en drijfbladplanten;NVT;%;NVT;OW;R8;;BER;2000-01-01;;>=5.0 EN <=10 OF >10 EN <=25;>25 EN <=50 OF >=2 EN <5;>50.0 EN <=100 OF >=1 EN <2;>=0.5 EN <1;>=0 EN <0.5;=10;;MFT_comp_grv
BEDKG;Bedekking;sSUBMSPTDAGN;som submerse planten en draadalgen;NVT;%;NVT;OW;R12;;BER;2000-01-01;;>=10 EN <=20 OF >20 EN <=40;>40 EN <=50 OF >=5.0 EN <10;>50 EN <=70 OF >=1 EN <5;>70.0 EN <=100 OF >=0 EN <1;;=20;;MFT_comp_grv
BEDKG;Bedekking;GROTDBPTN;Grote drijfbladplanten;NVT;%;NVT;OW;R12;;BER;2000-01-01;;>=5.0 EN <=10 OF >10 EN <=15;>15 EN <=30 OF >=1 EN <5;>30 EN <=50 OF >=0 EN <1;>50 EN <=80;>80.0 EN <=100;=10;;MFT_comp_grv
BEDKG;Bedekking;EMSPTN;Emerse planten;NVT;%;NVT;EZ;R12;;BER;2000-01-01;;>=10 EN <=15 OF >15 EN <=20;>20 EN <=50 OF >=5.0 EN <10;>50 EN <=75 OF >=2 EN <5;>=1 EN <2;>=0 EN <1;=15;;MFT_comp_grv
BEDKG;Bedekking;FLAB;Flab (Floating Algae Beds);NVT;%;NVT;EZ;R12;;BER;2000-01-01;;>=0 EN <=5;>5.0 EN <=10;>10 EN <=30;>30 EN <=50;>50.0 EN <=100;<=2;;MFT_comp_grv
BEDKG;Bedekking;KROOS;Kroos;NVT;%;NVT;EZ;R12;;BER;2000-01-01;;>=0 EN <=5;>5.0 EN <=10;>10 EN <=30;>30 EN <=50;>50.0 EN <=100;<=2;;MFT_comp_grv
BEDKG;Bedekking;FLAB;Flab (Floating Algae Beds);NVT;%;NVT;EZ;R13;;BER;2000-01-01;;>=0 EN <=0.1;>0.1 EN <=1;>1 EN <=5;>5.0 EN <=10;>10.0 EN <=100;=0;;MFT_comp_grv
BEDKG;Bedekking;KROOS;Kroos;NVT;%;NVT;EZ;R13;;BER;2000-01-01;;>=0 EN <=0.1;>0.1 EN <=1;>1 EN <=5;>5.0 EN <=10;>10.0 EN <=100;=0;;MFT_comp_grv
BEDKG;Bedekking;sSUBMSDBPTN;som submerse en drijfbladplanten;NVT;%;NVT;OW;R14;;BER;2000-01-01;;>=5.0 EN <=10 OF >10 EN <=20;>20 EN <=30 OF >=2 EN <5;>30 EN <=50 OF >=1 EN <2;>50 EN <=70 OF >=0 EN <1;>70.0 EN <=100;=10;;MFT_comp_grv
BEDKG;Bedekking;EMSPTN;Emerse planten;NVT;%;NVT;EZ;R14;;BER;2000-01-01;;>=3.0 EN <=5.0 OF >5.0 EN <=10;>10 EN <=20 OF >=1 EN <3;>20 EN <=30 OF >=0 EN <1;>30 EN <=50;>50.0 EN <=75.0;=5;;MFT_comp_grv
BEDKG;Bedekking;FLAB;Flab (Floating Algae Beds);NVT;%;NVT;EZ;R14;;BER;2000-01-01;;>=0 EN <=1;>1 EN <=5;>5.0 EN <=10;>10 EN <=50;>50.0 EN <=100;=0;;MFT_comp_grv
BEDKG;Bedekking;KROOS;Kroos;NVT;%;NVT;EZ;R14;;BER;2000-01-01;;>=0 EN <=1;>1 EN <=5;>5.0 EN <=10;>10 EN <=50;>50.0 EN <=100;=0;;MFT_comp_grv
BEDKG;Bedekking;sSUBMSDBPTN;som submerse en drijfbladplanten;NVT;%;NVT;OW;R15;;BER;2000-01-01;;>=5.0 EN <=10 OF >10 EN <=20;>20 EN <=40 OF >=2 EN <5;>40 EN <=60 OF >=1 EN <2;>60 EN <=80 OF >=0 EN <1;>80.0 EN <=100;=10;;MFT_comp_grv
BEDKG;Bedekking;EMSPTN;Emerse planten;NVT;%;NVT;EZ;R15;;BER;2000-01-01;;>=3.0 EN <=5.0 OF >5.0 EN <=10;>10 EN <=20 OF >=1 EN <3;>20 EN <=30 OF >=0 EN <1;>30 EN <=50;>50.0 EN <=75.0;=5;;MFT_comp_grv
BEDKG;Bedekking;FLAB;Flab (Floating Algae Beds);NVT;%;NVT;EZ;R15;;BER;2000-01-01;;>=0 EN <=1;>1 EN <=5;>5.0 EN <=10;>10 EN <=50;>50.0 EN <=100;=0;;MFT_comp_grv
BEDKG;Bedekking;KROOS;Kroos;NVT;%;NVT;EZ;R15;;BER;2000-01-01;;>=0 EN <=1;>1 EN <=5;>5.0 EN <=10;>10 EN <=50;>50.0 EN <=100;=0;;MFT_comp_grv
BEDKG;Bedekking;sSUBMSDBPTN;som submerse en drijfbladplanten;NVT;%;NVT;OW;R16;;BER;2000-01-01;;>=20 EN <=30 OF >30 EN <=40;>40 EN <=70 OF >=10 EN <20;>70.0 EN <=100 OF >=5.0 EN <10;>=1 EN <5;>=0 EN <1;=30;;MFT_comp_grv
BEDKG;Bedekking;FLAB;Flab (Floating Algae Beds);NVT;%;NVT;EZ;R16;;BER;2000-01-01;;>=0 EN <=1;>1 EN <=5;>5.0 EN <=10;>10 EN <=50;>50.0 EN <=100;<=0.1;;MFT_comp_grv
BEDKG;Bedekking;FLAB;Flab (Floating Algae Beds);NVT;%;NVT;EZ;R17;;BER;2000-01-01;;>=0 EN <=0.1;>0.1 EN <=1;>1 EN <=5;>5.0 EN <=10;>10.0 EN <=100;=0;;MFT_comp_grv
BEDKG;Bedekking;KROOS;Kroos;NVT;%;NVT;EZ;R17;;BER;2000-01-01;;>=0 EN <=0.1;>0.1 EN <=1;>1 EN <=5;>5.0 EN <=10;>10.0 EN <=100;=0;;MFT_comp_grv
BEDKG;Bedekking;sSUBMSDBPTN;som submerse en drijfbladplanten;NVT;%;NVT;OW;R18;;BER;2000-01-01;;>=5.0 EN <=10 OF >10 EN <=20;>20 EN <=30 OF >=2 EN <5;>30 EN <=50 OF >=1 EN <2;>50 EN <=70 OF >=0 EN <1;>70.0 EN <=100;=10;;MFT_comp_grv
BEDKG;Bedekking;EMSPTN;Emerse planten;NVT;%;NVT;EZ;R18;;BER;2000-01-01;;>=3.0 EN <=5.0 OF >5.0 EN <=10;>10 EN <=20 OF >=1 EN <3;>20 EN <=30 OF >=0 EN <1;>30 EN <=50;>50.0 EN <=75.0;=5.0;;MFT_comp_grv
BEDKG;Bedekking;FLAB;Flab (Floating Algae Beds);NVT;%;NVT;EZ;R18;;BER;2000-01-01;;>=0 EN <=1;>1 EN <=5;>5.0 EN <=10;>10 EN <=50;>50.0 EN <=100;=0;;MFT_comp_grv
BEDKG;Bedekking;KROOS;Kroos;NVT;%;NVT;EZ;R18;;BER;2000-01-01;;>=0 EN <=1;>1 EN <=5;>5.0 EN <=10;>10 EN <=50;>50.0 EN <=100;=0;;MFT_comp_grv
BEDKG;Bedekking;sSUBMSPTDAGN;som submerse planten en draadalgen;NVT;%;NVT;OW;M1a;;BER;2000-01-01;;>=48 EN <=65 OF >65 EN <=78;>78 EN <=90 OF >=30 EN <48;>90 EN <=95 OF >=10 EN <30;>95.0 EN <=100 OF >=5.0 EN <10;>=0 EN <5;=65;;MFT_comp_grv
BEDKG;Bedekking;GROTDBPTN;Grote drijfbladplanten;NVT;%;NVT;OW;M1a;;BER;2000-01-01;;>=15 EN <=20 OF >20 EN <=25;>25 EN <=30 OF >=10 EN <15;>30 EN <=40 OF >=5.0 EN <10;>40.0 EN <=100 OF >=1.0 EN <5.0;>=0 EN <1;=20;;MFT_comp_grv
BEDKG;Bedekking;EMSPTN;Emerse planten;NVT;%;NVT;EZ;M1a;;BER;2000-01-01;;>=7.5 EN <=10 OF >10 EN <=20;>20 EN <=30 OF >=5.0 EN <7.5;>30 EN <=50 OF >=3 EN <5;>50 EN <=75 OF >=1 EN <3;>75.0 EN <=100 OF >=0 EN <1;=10;;MFT_comp_grv
BEDKG;Bedekking;FLAB;Flab (Floating Algae Beds);NVT;%;NVT;EZ;M1a;;BER;2000-01-01;;>=0 EN <=15;>0 EN <=15;>15 EN <=30;>30 EN <=60;>60.0 EN <=100;<=15;;MFT_comp_grv
BEDKG;Bedekking;KROOS;Kroos;NVT;%;NVT;EZ;M1a;;BER;2000-01-01;;>=0 EN <=15;>0 EN <=15;>15 EN <=30;>30 EN <=60;>60.0 EN <=100;<=15;;MFT_comp_grv
BEDKG;Bedekking;sSUBMSPTDAGN;som submerse planten en draadalgen;NVT;%;NVT;OW;M1b;;BER;2000-01-01;;>=48 EN <=65 OF >65 EN <=78;>78 EN <=90 OF >=30 EN <48;>90 EN <=95 OF >=10 EN <30;>95.0 EN <=100 OF >=5.0 EN <10;>=0 EN <5;=65;;MFT_comp_grv
BEDKG;Bedekking;GROTDBPTN;Grote drijfbladplanten;NVT;%;NVT;OW;M1b;;BER;2000-01-01;;>=15 EN <=20 OF >20 EN <=25;>25 EN <=30 OF >=10 EN <15;>30 EN <=40 OF >=5.0 EN <10;>40.0 EN <=100 OF >=1.0 EN <5.0;>=0 EN <1;=20;;MFT_comp_grv
BEDKG;Bedekking;EMSPTN;Emerse planten;NVT;%;NVT;EZ;M1b;;BER;2000-01-01;;>=7.5 EN <=10 OF >10 EN <=20;>20 EN <=30 OF >=5.0 EN <7.5;>30 EN <=50 OF >=3 EN <5;>50 EN <=75 OF >=1 EN <3;>75.0 EN <=100 OF >=0 EN <1;=10;;MFT_comp_grv
BEDKG;Bedekking;FLAB;Flab (Floating Algae Beds);NVT;%;NVT;EZ;M1b;;BER;2000-01-01;;>=0 EN <=15;>0 EN <=15;>15 EN <=30;>30 EN <=60;>60.0 EN <=100;<=15;;MFT_comp_grv
BEDKG;Bedekking;KROOS;Kroos;NVT;%;NVT;EZ;M1b;;BER;2000-01-01;;>=0 EN <=15;>0 EN <=15;>15 EN <=30;>30 EN <=60;>60.0 EN <=100;<=15;;MFT_comp_grv
BEDKG;Bedekking;sSUBMSPTDAGN;som submerse planten en draadalgen;NVT;%;NVT;OW;M2;;BER;2000-01-01;;>=45 EN <=65 OF >65 EN <=78;>78 EN <=90 OF >=25 EN <45;>90 EN <=95 OF >=10 EN <25;>95.0 EN <=100 OF >=5.0 EN <10;>=0 EN <5;=65;;MFT_comp_grv
BEDKG;Bedekking;GROTDBPTN;Grote drijfbladplanten;NVT;%;NVT;OW;M2;;BER;2000-01-01;;>=15 EN <=20 OF >20 EN <=25;>25 EN <=30 OF >=10 EN <15;>30 EN <=40 OF >=5.0 EN <10;>40.0 EN <=100 OF >=1.0 EN <5.0;>=0 EN <1;=20;;MFT_comp_grv
BEDKG;Bedekking;EMSPTN;Emerse planten;NVT;%;NVT;EZ;M2;;BER;2000-01-01;;>=7.5 EN <=10 OF >10 EN <=20;>20 EN <=30 OF >=5.0 EN <7.5;>30 EN <=50 OF >=3 EN <5;>50 EN <=75 OF >=1 EN <3;>75.0 EN <=100 OF >=0 EN <1;=10;;MFT_comp_grv
BEDKG;Bedekking;FLAB;Flab (Floating Algae Beds);NVT;%;NVT;EZ;M2;;BER;2000-01-01;;>=0 EN <=15;>0 EN <=15;>15 EN <=30;>30 EN <=60;>60.0 EN <=100;<=15;;MFT_comp_grv
BEDKG;Bedekking;KROOS;Kroos;NVT;%;NVT;EZ;M2;;BER;2000-01-01;;>=0 EN <=15;>0 EN <=15;>15 EN <=30;>30 EN <=60;>60.0 EN <=100;<=15;;MFT_comp_grv
BEDKG;Bedekking;sSUBMSPTDAGN;som submerse planten en draadalgen;NVT;%;NVT;OW;M3;;BER;2000-01-01;;>=48 EN <=65 OF >65 EN <=78;>78 EN <=90 OF >=30 EN <48;>90 EN <=95 OF >=10 EN <30;>95.0 EN <=100 OF >=5.0 EN <10;>=0 EN <5;=65;;MFT_comp_grv
BEDKG;Bedekking;EMSPTN;Emerse planten;NVT;%;NVT;OW;M3;;BER;2000-01-01;;>=7.5 EN <=10 OF >10 EN <=20;>20 EN <=30 OF >=5.0 EN <7.5;>30 EN <=50 OF >=3 EN <5;>50 EN <=75 OF >=1 EN <3;>75.0 EN <=100 OF >=0 EN <1;=10;;MFT_comp_grv
BEDKG;Bedekking;GROTDBPTN;Grote drijfbladplanten;NVT;%;NVT;OW;M3;;BER;2000-01-01;;>=30 EN <=40 OF >40 EN <=50;>50 EN <=60 OF >=20 EN <30;>60 EN <=80 OF >=10 EN <20;>80.0 EN <=100 OF >=5.0 EN <10;>=0 EN <5;=40;;MFT_comp_grv
BEDKG;Bedekking;sSUBMSPTDAGN;som submerse planten en draadalgen;NVT;%;NVT;OW;M4;;BER;2000-01-01;;>=45 EN <=65 OF >65 EN <=78;>78 EN <=90 OF >=25 EN <45;>90 EN <=95 OF >=10 EN <25;>95.0 EN <=100 OF >=5.0 EN <10;>=0 EN <5;=65;;MFT_comp_grv
BEDKG;Bedekking;EMSPTN;Emerse planten;NVT;%;NVT;OW;M4;;BER;2000-01-01;;>=7.5 EN <=10 OF >10 EN <=20;>20 EN <=30 OF >=5.0 EN <7.5;>30 EN <=50 OF >=3 EN <5;>50 EN <=75 OF >=1 EN <3;>75.0 EN <=100 OF >=0 EN <1;=10;;MFT_comp_grv
BEDKG;Bedekking;GROTDBPTN;Grote drijfbladplanten;NVT;%;NVT;OW;M4;;BER;2000-01-01;;>=30 EN <=40 OF >40 EN <=50;>50 EN <=60 OF >=20 EN <30;>60 EN <=80 OF >=10 EN <20;>80.0 EN <=100 OF >=5.0 EN <10;>=0 EN <5;=40;;MFT_comp_grv
BEDKG;Bedekking;sSUBMSPTDAGN;som submerse planten en draadalgen;NVT;%;NVT;OW;M6a;;BER;2000-01-01;;>=48 EN <=65 OF >65 EN <=78;>78 EN <=90 OF >=30 EN <48;>90 EN <=95 OF >=10 EN <30;>95.0 EN <=100 OF >=5.0 EN <10;>=0 EN <5;=65;;MFT_comp_grv
BEDKG;Bedekking;EMSPTN;Emerse planten;NVT;%;NVT;OW;M6a;;BER;2000-01-01;;>=7.5 EN <=10 OF >10 EN <=20;>20 EN <=30 OF >=5.0 EN <7.5;>30 EN <=50 OF >=3 EN <5;>50 EN <=75 OF >=1 EN <3;>75.0 EN <=100 OF >=0 EN <1;=10;;MFT_comp_grv
BEDKG;Bedekking;GROTDBPTN;Grote drijfbladplanten;NVT;%;NVT;OW;M6a;;BER;2000-01-01;;>=30 EN <=40 OF >40 EN <=50;>50 EN <=60 OF >=20 EN <30;>60 EN <=80 OF >=10 EN <20;>80.0 EN <=100 OF >=5.0 EN <10;>=0 EN <5;=40;;MFT_comp_grv
BEDKG;Bedekking;sSUBMSPTDAGN;som submerse planten en draadalgen;NVT;%;NVT;OW;M6b;;BER;2000-01-01;;>=48 EN <=65 OF >65 EN <=78;>78 EN <=90 OF >=30 EN <48;>90 EN <=95 OF >=10 EN <30;>95.0 EN <=100 OF >=5.0 EN <10;>=0 EN <5;=65;;MFT_comp_grv
BEDKG;Bedekking;EMSPTN;Emerse planten;NVT;%;NVT;OW;M6b;;BER;2000-01-01;;>=7.5 EN <=10 OF >10 EN <=20;>20 EN <=30 OF >=5.0 EN <7.5;>30 EN <=50 OF >=3 EN <5;>50 EN <=75 OF >=1 EN <3;>75.0 EN <=100 OF >=0 EN <1;=10;;MFT_comp_grv
BEDKG;Bedekking;GROTDBPTN;Grote drijfbladplanten;NVT;%;NVT;OW;M6b;;BER;2000-01-01;;>=30 EN <=40 OF >40 EN <=50;>50 EN <=60 OF >=20 EN <30;>60 EN <=80 OF >=10 EN <20;>80.0 EN <=100 OF >=5.0 EN <10;>=0 EN <5;=40;;MFT_comp_grv
BEDKG;Bedekking;sSUBMSPTDAGN;som submerse planten en draadalgen;NVT;%;NVT;OW;M7a;;BER;2000-01-01;;>=48 EN <=65 OF >65 EN <=78;>78 EN <=90 OF >=30 EN <48;>90 EN <=95 OF >=10 EN <30;>95.0 EN <=100 OF >=5.0 EN <10;>=0 EN <5;=65;;MFT_comp_grv
BEDKG;Bedekking;EMSPTN;Emerse planten;NVT;%;NVT;OW;M7a;;BER;2000-01-01;;>=7.5 EN <=10 OF >10 EN <=20;>20 EN <=30 OF >=5.0 EN <7.5;>30 EN <=50 OF >=3 EN <5;>50 EN <=75 OF >=1 EN <3;>75.0 EN <=100 OF >=0 EN <1;=10;;MFT_comp_grv
BEDKG;Bedekking;GROTDBPTN;Grote drijfbladplanten;NVT;%;NVT;OW;M7a;;BER;2000-01-01;;>=30 EN <=40 OF >40 EN <=50;>50 EN <=60 OF >=20 EN <30;>60 EN <=80 OF >=10 EN <20;>80.0 EN <=100 OF >=5.0 EN <10;>=0 EN <5;=40;;MFT_comp_grv
BEDKG;Bedekking;sSUBMSPTDAGN;som submerse planten en draadalgen;NVT;%;NVT;OW;M7b;;BER;2000-01-01;;>=48 EN <=65 OF >65 EN <=78;>78 EN <=90 OF >=30 EN <48;>90 EN <=95 OF >=10 EN <30;>95.0 EN <=100 OF >=5.0 EN <10;>=0 EN <5;=65;;MFT_comp_grv
BEDKG;Bedekking;EMSPTN;Emerse planten;NVT;%;NVT;OW;M7b;;BER;2000-01-01;;>=7.5 EN <=10 OF >10 EN <=20;>20 EN <=30 OF >=5.0 EN <7.5;>30 EN <=50 OF >=3 EN <5;>50 EN <=75 OF >=1 EN <3;>75.0 EN <=100 OF >=0 EN <1;=10;;MFT_comp_grv
BEDKG;Bedekking;GROTDBPTN;Grote drijfbladplanten;NVT;%;NVT;OW;M7b;;BER;2000-01-01;;>=30 EN <=40 OF >40 EN <=50;>50 EN <=60 OF >=20 EN <30;>60 EN <=80 OF >=10 EN <20;>80.0 EN <=100 OF >=5.0 EN <10;>=0 EN <5;=40;;MFT_comp_grv
BEDKG;Bedekking;sSUBMSPTDAGN;som submerse planten en draadalgen;NVT;%;NVT;OW;M8;;BER;2000-01-01;;>=53 EN <=70 OF >70 EN <=73;>73 EN <=75 OF >=35 EN <53;>75 EN <=80 OF >=20 EN <35;>80 EN <=90 OF >=10 EN <20;>90.0 EN <=100 OF >=0 EN <10;=70;;MFT_comp_grv
BEDKG;Bedekking;GROTDBPTN;Grote drijfbladplanten;NVT;%;NVT;OW;M8;;BER;2000-01-01;;>=15 EN <=20 OF >20 EN <=25;>25 EN <=30 OF >=10 EN <15;>30 EN <=40 OF >=5.0 EN <10;>40.0 EN <=100 OF >=1.0 EN <5.0;>=0 EN <1;=20;;MFT_comp_grv
BEDKG;Bedekking;EMSPTN;Emerse planten;NVT;%;NVT;EZ;M8;;BER;2000-01-01;;>=15 EN <=20 OF >20 EN <=25;>25 EN <=30 OF >=10 EN <15;>30 EN <=50 OF >=5.0 EN <10;>50 EN <=75 OF >=1 EN <5;>75.0 EN <=100 OF >=0 EN <1;=20;;MFT_comp_grv
BEDKG;Bedekking;FLAB;Flab (Floating Algae Beds);NVT;%;NVT;EZ;M8;;BER;2000-01-01;;>=0 EN <=15;>0 EN <=15;>15 EN <=30;>30 EN <=60;>60.0 EN <=100;<=15;;MFT_comp_grv
BEDKG;Bedekking;KROOS;Kroos;NVT;%;NVT;EZ;M8;;BER;2000-01-01;;>=0 EN <=15;>0 EN <=15;>15 EN <=30;>30 EN <=60;>60.0 EN <=100;<=15;;MFT_comp_grv
BEDKG;Bedekking;sSUBMSPTDAGN;som submerse planten en draadalgen;NVT;%;NVT;OW;M9;;BER;2000-01-01;;>=40 EN <=50 OF >50 EN <=55;>55 EN <=60 OF >=20 EN <40;>60 EN <=80 OF >=10 EN <20;>80.0 EN <=100 OF >=5.0 EN <10;>=0 EN <5;=50;;MFT_comp_grv
BEDKG;Bedekking;EMSPTN;Emerse planten;NVT;%;NVT;OW;M9;;BER;2000-01-01;;>=23 EN <=30 OF >30 EN <=35;>35 EN <=40 OF >=15 EN <23;>40 EN <=75 OF >=10 EN <15;>75.0 EN <=100 OF >=5 EN <10;>=0 EN <5;=30;;MFT_comp_grv
BEDKG;Bedekking;GROTDBPTN;Grote drijfbladplanten;NVT;%;NVT;OW;M9;;BER;2000-01-01;;>=15 EN <=20 OF >20 EN <=25;>25 EN <=30 OF >=10 EN <15;>30 EN <=40 OF >=5.0 EN <10;>40.0 EN <=100 OF >=1.0 EN <5.0;>=0 EN <1;=20;;MFT_comp_grv
BEDKG;Bedekking;FLAB;Flab (Floating Algae Beds);NVT;%;NVT;EZ;M9;;BER;2000-01-01;;>=0 EN <=15;>0 EN <=15;>15 EN <=30;>30 EN <=60;>60.0 EN <=100;<=15;;MFT_comp_grv
BEDKG;Bedekking;KROOS;Kroos;NVT;%;NVT;EZ;M9;;BER;2000-01-01;;>=0 EN <=15;>0 EN <=15;>15 EN <=30;>30 EN <=60;>60.0 EN <=100;<=15;;MFT_comp_grv
BEDKG;Bedekking;sSUBMSPTDAGN;som submerse planten en draadalgen;NVT;%;NVT;OW;M10;;BER;2000-01-01;;>=53 EN <=70 OF >70 EN <=73;>73 EN <=75 OF >=35 EN <53;>75 EN <=80 OF >=20 EN <35;>80 EN <=90 OF >=10 EN <20;>90.0 EN <=100 OF >=0 EN <10;=70;;MFT_comp_grv
BEDKG;Bedekking;GROTDBPTN;Grote drijfbladplanten;NVT;%;NVT;OW;M10;;BER;2000-01-01;;>=30 EN <=40 OF >40 EN <=50;>50 EN <=60 OF >=20 EN <30;>60 EN <=80 OF >=10 EN <20;>80.0 EN <=100 OF >=5.0 EN <10;>=0 EN <5;=40;;MFT_comp_grv
BEDKG;Bedekking;EMSPTN;Emerse planten;NVT;%;NVT;EZ;M10;;BER;2000-01-01;;>=15 EN <=20 OF >20 EN <=25;>25 EN <=30 OF >=10 EN <15;>30 EN <=50 OF >=5.0 EN <10;>50 EN <=75 OF >=1 EN <5;>75.0 EN <=100 OF >=0 EN <1;=20;;MFT_comp_grv
BEDKG;Bedekking;sSUBMSPTDAGN;som submerse planten en draadalgen;NVT;%;NVT;OW;M12;;BER;2000-01-01;;>=10 EN <=20 OF >20 EN <=30;>30 EN <=50 OF >=5.0 EN <10;>50 EN <=75 OF >=3 EN <5;>75.0 EN <=100 OF >=1 EN <3;>=0 EN <1;=20;;MFT_comp_grv
BEDKG;Bedekking;FLAB;Flab (Floating Algae Beds);NVT;%;NVT;EZ;M12;;BER;2000-01-01;;>=0 EN <=5;>5.0 EN <=10;>10 EN <=30;>30 EN <=50;>50.0 EN <=100;<=1;;MFT_comp_grv
BEDKG;Bedekking;KROOS;Kroos;NVT;%;NVT;EZ;M12;;BER;2000-01-01;;>=0 EN <=1;>1 EN <=2;>2.0 EN <=10;>10 EN <=20;>20.0 EN <=100;<=0.5;;MFT_comp_grv
BEDKG;Bedekking;sSUBMSPTDAGN;som submerse planten en draadalgen;NVT;%;NVT;OW;M14;;BER;2000-01-01;;>=45.0 EN <=65.0 OF >65.0 EN <=100;>=25 EN <45;>=3.0 EN <25;>=1 EN <3;>=0 EN <1;=65;;MFT_comp_grv
BEDKG;Bedekking;GROTDBPTN;Grote drijfbladplanten;NVT;%;NVT;EZ;M14;;BER;2000-01-01;;>=5.0 EN <=10 OF >10 EN <=20;>20 EN <=30 OF >=1 EN <5;>30 EN <=40 OF >=0.5 EN <1;>40.0 EN <=100 OF >=0.1 EN <0.5;>=0 EN <0.1;=10;;MFT_comp_grv
