Grootheid.code;Grootheid.omschrijving;Parameter.code;Parameter.omschrijving;CAS-nummer;Eenheid.code;Hoedanigheid.code;Compartiment.code;KRWwatertype.code;GeoObject.identificatie;Waardebewerkingmethode.code;Begindatum;Einddatum;Zeer goed;Goed;Matig;Ontoereikend;Slecht;Referentie goed;Referentie slecht;Bijzondere Omstandigheid
AANTFTE;Aantalfractie;;;;%;NVT;OW;R5;;BER;2000-01-01;;;;;;;;;SRTPERCind
AANTFTE;Aantalfractie;;;;%;NVT;OW;R6;;BER;2000-01-01;;;;;;;;;SRTPERCind
AANTFTE;Aantalfractie;;;;%;NVT;OW;R7;;BER;2000-01-01;;;;;;;;;SRTPERCind
AANTFTE;Aantalfractie;;;;%;NVT;OW;R12;;BER;2000-01-01;;;;;;;;;SRTPERCind
AANTFTE;Aantalfractie;;;;%;NVT;OW;R13;;BER;2000-01-01;;;;;;;;;SRTPERCind
AANTFTE;Aantalfractie;;;;%;NVT;OW;R14;;BER;2000-01-01;;;;;;;;;SRTPERCind
AANTFTE;Aantalfractie;;;;%;NVT;OW;R15;;BER;2000-01-01;;;;;;;;;SRTPERCind
AANTFTE;Aantalfractie;;;;%;NVT;OW;R16;;BER;2000-01-01;;;;;;;;;SRTPERCind
AANTFTE;Aantalfractie;;;;%;NVT;OW;R17;;BER;2000-01-01;;;;;;;;;SRTPERCind
AANTFTE;Aantalfractie;;;;%;NVT;OW;R18;;BER;2000-01-01;;;;;;;;;SRTPERCind
AANTFTE;Aantalfractie;;;;%;NVT;OW;M1a;;BER;2000-01-01;;;;;;;;;SRTPERCind
AANTFTE;Aantalfractie;;;;%;NVT;OW;M1b;;BER;2000-01-01;;;;;;;;;SRTPERCind
AANTFTE;Aantalfractie;;;;%;NVT;OW;M2;;BER;2000-01-01;;;;;;;;;SRTPERCind
AANTFTE;Aantalfractie;;;;%;NVT;OW;M3;;BER;2000-01-01;;;;;;;;;SRTPERCind
AANTFTE;Aantalfractie;;;;%;NVT;OW;M4;;BER;2000-01-01;;;;;;;;;SRTPERCind
AANTFTE;Aantalfractie;;;;%;NVT;OW;M6a;;BER;2000-01-01;;;;;;;;;SRTPERCind
AANTFTE;Aantalfractie;;;;%;NVT;OW;M6b;;BER;2000-01-01;;;;;;;;;SRTPERCind
AANTFTE;Aantalfractie;;;;%;NVT;OW;M7a;;BER;2000-01-01;;;;;;;;;SRTPERCind
AANTFTE;Aantalfractie;;;;%;NVT;OW;M7b;;BER;2000-01-01;;;;;;;;;SRTPERCind
AANTFTE;Aantalfractie;;;;%;NVT;OW;M8;;BER;2000-01-01;;;;;;;;;SRTPERCind
AANTFTE;Aantalfractie;;;;%;NVT;OW;M10;;BER;2000-01-01;;;;;;;;;SRTPERCind
AANTFTE;Aantalfractie;;;;%;NVT;OW;M12;;BER;2000-01-01;;;;;;;;;SRTPERCind
AANTFTE;Aantalfractie;;;;%;NVT;OW;M14;;BER;2000-01-01;;;;;;;;;SRTPERCind
AANTFTE;Aantalfractie;;;;%;NVT;OW;M20;;BER;2000-01-01;;;;;;;;;SRTPERCind
AANTFTE;Aantalfractie;;;;%;NVT;OW;M23;;BER;2000-01-01;;;;;;;;;SRTPERCind
AANTFTE;Aantalfractie;;;;%;NVT;OW;M27;;BER;2000-01-01;;;;;;;;;SRTPERCind
AANTFTE;Aantalfractie;;;;%;NVT;OW;M30;;BER;2000-01-01;;;;;;;;;SRTPERCind
AANTFTE;Aantalfractie;;;;%;NVT;OW;M31;;BER;2000-01-01;;;;;;;;;SRTPERCind
AANTFTE;Aantalfractie;;;;%;NVT;OW;M5;;BER;2000-01-01;;;;;;;;;SRTPERCind
AANTFTE;Aantalfractie;;;;%;NVT;OW;M11;;BER;2000-01-01;;;;;;;;;SRTPERCind
AANTFTE;Aantalfractie;;;;%;NVT;OW;M13;;BER;2000-01-01;;;;;;;;;SRTPERCind
AANTFTE;Aantalfractie;;;;%;NVT;OW;M16;;BER;2000-01-01;;;;;;;;;SRTPERCind
AANTFTE;Aantalfractie;;;;%;NVT;OW;M17;;BER;2000-01-01;;;;;;;;;SRTPERCind
AANTFTE;Aantalfractie;;;;%;NVT;OW;M18;;BER;2000-01-01;;;;;;;;;SRTPERCind
AANTFTE;Aantalfractie;;;;%;NVT;OW;M22;;BER;2000-01-01;;;;;;;;;SRTPERCind
AANTFTE;Aantalfractie;;;;%;NVT;OW;M25;;BER;2000-01-01;;;;;;;;;SRTPERCind
AANTFTE;Aantalfractie;;;;%;NVT;OW;M26;;BER;2000-01-01;;;;;;;;;SRTPERCind
AANTFTE;Aantalfractie;;;;%;NVT;OW;R1;;BER;2000-01-01;;;;;;;;;SRTPERCind
AANTFTE;Aantalfractie;;;;%;NVT;OW;R2;;BER;2000-01-01;;;;;;;;;SRTPERCind
AANTFTE;Aantalfractie;;;;%;NVT;OW;R3;;BER;2000-01-01;;;;;;;;;SRTPERCind
AANTFTE;Aantalfractie;;;;%;NVT;OW;R11;;BER;2000-01-01;;;;;;;;;SRTPERCind
AANTFTE;Aantalfractie;;;;%;NVT;OW;R4a;;BER;2000-01-01;;;;;;;;;SRTPERCind
AANTFTE;Aantalfractie;;;;%;NVT;OW;R19;;BER;2000-01-01;;;;;;;;;SRTPERCind
AANTFTE;Aantalfractie;;;;%;NVT;OW;M21a;;BER;2000-01-01;;;;;;;;;SRTPERCind
AANTFTE;Aantalfractie;;;;%;NVT;OW;R4b;;BER;2000-01-01;;;;;;;;;SRTPERCind
AANTFTE;Aantalfractie;;;;%;NVT;OW;R20;;BER;2000-01-01;;;;;;;;;SRTPERCind
AANTFTE;Aantalfractie;;;;%;NVT;OW;M21b;;BER;2000-01-01;;;;;;;;;SRTPERCind
AANTPOPVTE;Aantal per oppervlakte;MACFN;Macrofauna;NVT;DIMSLS;EKR;PM;R8;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAF_DICHT_R8
AANTPOPVTE;Aantal per oppervlakte;MAF_srtVSind;Macrofauna - indicerende soorten -(3) vervuild sediment;NVT;DIMSLS;EKR;PM;R8;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAF_SDV-D_R8
CONCTTE;(massa)Concentratie;Cl;chloride;16887-00-6;mg/l;NVT;OW;M30;;ZGM;2000-01-01;;;;;;;;;
MAF_ALGV;Algemene verstoring macrofauna;;;;DIMSLS;EKR;OW;R8;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAF_deelm_R8
MAF_DIVS;Diversiteit macrofauna;;;;DIMSLS;EKR;OW;R8;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAF_deelm_R8
MAF_SEDV;Sedimentvervuiling macrofauna;;;;DIMSLS;EKR;OW;R8;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAF_deelm_R8
MAF_ZOET;Zoetwatersoorten macrofauna;;;;DIMSLS;EKR;OW;R8;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAF_deelm_R8
MAFAUNA;Macrofauna-kwaliteit;;;;DIMSLS;EKR;OW;R5;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAFAUNA_Rklr
MAFAUNA;Macrofauna-kwaliteit;;;;DIMSLS;EKR;OW;R6;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAFAUNA_Rklr
MAFAUNA;Macrofauna-kwaliteit;;;;DIMSLS;EKR;OW;R7;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAFAUNA_Rgr
MAFAUNA;Macrofauna-kwaliteit;;;;DIMSLS;EKR;OW;R8;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAFAUNA_R8
MAFAUNA;Macrofauna-kwaliteit;;;;DIMSLS;EKR;OW;R12;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAFAUNA_Rklr
MAFAUNA;Macrofauna-kwaliteit;;;;DIMSLS;EKR;OW;R13;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAFAUNA_Rklr
MAFAUNA;Macrofauna-kwaliteit;;;;DIMSLS;EKR;OW;R14;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAFAUNA_Rklr
MAFAUNA;Macrofauna-kwaliteit;;;;DIMSLS;EKR;OW;R15;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAFAUNA_Rklr
MAFAUNA;Macrofauna-kwaliteit;;;;DIMSLS;EKR;OW;R16;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAFAUNA_Rgr
MAFAUNA;Macrofauna-kwaliteit;;;;DIMSLS;EKR;OW;R17;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAFAUNA_Rklr
MAFAUNA;Macrofauna-kwaliteit;;;;DIMSLS;EKR;OW;R18;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAFAUNA_Rklr
MAFAUNA;Macrofauna-kwaliteit;;;;DIMSLS;EKR;OW;M1a;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAFAUNA_Rskn
MAFAUNA;Macrofauna-kwaliteit;;;;DIMSLS;EKR;OW;M1b;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAFAUNA_Rskn
MAFAUNA;Macrofauna-kwaliteit;;;;DIMSLS;EKR;OW;M2;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAFAUNA_Rskn
MAFAUNA;Macrofauna-kwaliteit;;;;DIMSLS;EKR;OW;M3;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAFAUNA_Rskn
MAFAUNA;Macrofauna-kwaliteit;;;;DIMSLS;EKR;OW;M4;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAFAUNA_Rskn
MAFAUNA;Macrofauna-kwaliteit;;;;DIMSLS;EKR;OW;M6a;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAFAUNA_Rskn
MAFAUNA;Macrofauna-kwaliteit;;;;DIMSLS;EKR;OW;M6b;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAFAUNA_Rskn
MAFAUNA;Macrofauna-kwaliteit;;;;DIMSLS;EKR;OW;M7a;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAFAUNA_Rskn
MAFAUNA;Macrofauna-kwaliteit;;;;DIMSLS;EKR;OW;M7b;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAFAUNA_Rskn
MAFAUNA;Macrofauna-kwaliteit;;;;DIMSLS;EKR;OW;M8;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAFAUNA_Rskn
MAFAUNA;Macrofauna-kwaliteit;;;;DIMSLS;EKR;OW;M10;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAFAUNA_Rskn
MAFAUNA;Macrofauna-kwaliteit;;;;DIMSLS;EKR;OW;M12;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAFAUNA_Mx
MAFAUNA;Macrofauna-kwaliteit;;;;DIMSLS;EKR;OW;M14;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAFAUNA_Mx
MAFAUNA;Macrofauna-kwaliteit;;;;DIMSLS;EKR;OW;M20;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAFAUNA_Mx
MAFAUNA;Macrofauna-kwaliteit;;;;DIMSLS;EKR;OW;M23;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAFAUNA_Mx
MAFAUNA;Macrofauna-kwaliteit;;;;DIMSLS;EKR;OW;M27;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAFAUNA_Mx
MAFAUNA;Macrofauna-kwaliteit;;;;DIMSLS;EKR;OW;M30;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAFAUNA_M30
MAFAUNA;Macrofauna-kwaliteit;;;;DIMSLS;EKR;OW;M31;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAFAUNA_Mx
MAFAUNA;Macrofauna-kwaliteit;;;;DIMSLS;EKR;OW;M32;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAFAUNA_KOx
MAFAUNA;Macrofauna-kwaliteit;;;;DIMSLS;EKR;OW;K1;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAFAUNA_KOx
MAFAUNA;Macrofauna-kwaliteit;;;;DIMSLS;EKR;OW;K2;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAFAUNA_KOx
MAFAUNA;Macrofauna-kwaliteit;;;;DIMSLS;EKR;OW;K3;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAFAUNA_KOx
MAFAUNA;Macrofauna-kwaliteit;;;;DIMSLS;EKR;OW;M5;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.6 EN <0.8;>=0.4 EN <0.6;>=0.2 EN <0.4;>=0 EN <0.2;;;MAFAUNA_Mx
MAFAUNA;Macrofauna-kwaliteit;;;;DIMSLS;EKR;OW;M11;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.6 EN <0.8;>=0.4 EN <0.6;>=0.2 EN <0.4;>=0 EN <0.2;;;MAFAUNA_Mx
MAFAUNA;Macrofauna-kwaliteit;;;;DIMSLS;EKR;OW;M13;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.6 EN <0.8;>=0.4 EN <0.6;>=0.2 EN <0.4;>=0 EN <0.2;;;MAFAUNA_Mx
MAFAUNA;Macrofauna-kwaliteit;;;;DIMSLS;EKR;OW;M16;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.6 EN <0.8;>=0.4 EN <0.6;>=0.2 EN <0.4;>=0 EN <0.2;;;MAFAUNA_Mx
MAFAUNA;Macrofauna-kwaliteit;;;;DIMSLS;EKR;OW;M17;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.6 EN <0.8;>=0.4 EN <0.6;>=0.2 EN <0.4;>=0 EN <0.2;;;MAFAUNA_Mx
MAFAUNA;Macrofauna-kwaliteit;;;;DIMSLS;EKR;OW;M18;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.6 EN <0.8;>=0.4 EN <0.6;>=0.2 EN <0.4;>=0 EN <0.2;;;MAFAUNA_Mx
MAFAUNA;Macrofauna-kwaliteit;;;;DIMSLS;EKR;OW;M22;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.6 EN <0.8;>=0.4 EN <0.6;>=0.2 EN <0.4;>=0 EN <0.2;;;MAFAUNA_Mx
MAFAUNA;Macrofauna-kwaliteit;;;;DIMSLS;EKR;OW;M25;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.6 EN <0.8;>=0.4 EN <0.6;>=0.2 EN <0.4;>=0 EN <0.2;;;MAFAUNA_Mx
MAFAUNA;Macrofauna-kwaliteit;;;;DIMSLS;EKR;OW;M26;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.6 EN <0.8;>=0.4 EN <0.6;>=0.2 EN <0.4;>=0 EN <0.2;;;MAFAUNA_Mx
MAFAUNA;Macrofauna-kwaliteit;;;;DIMSLS;EKR;OW;R1;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.6 EN <0.8;>=0.4 EN <0.6;>=0.2 EN <0.4;>=0 EN <0.2;;;MAFAUNA_Rklr
MAFAUNA;Macrofauna-kwaliteit;;;;DIMSLS;EKR;OW;R2;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.6 EN <0.8;>=0.4 EN <0.6;>=0.2 EN <0.4;>=0 EN <0.2;;;MAFAUNA_R2
MAFAUNA;Macrofauna-kwaliteit;;;;DIMSLS;EKR;OW;R3;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.6 EN <0.8;>=0.4 EN <0.6;>=0.2 EN <0.4;>=0 EN <0.2;;;MAFAUNA_Rklr
MAFAUNA;Macrofauna-kwaliteit;;;;DIMSLS;EKR;OW;R11;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.6 EN <0.8;>=0.4 EN <0.6;>=0.2 EN <0.4;>=0 EN <0.2;;;MAFAUNA_Rklr
MAFAUNA;Macrofauna-kwaliteit;;;;DIMSLS;EKR;OW;R4a;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAFAUNA_Rklr
MAFAUNA;Macrofauna-kwaliteit;;;;DIMSLS;EKR;OW;R19;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAFAUNA_Rklr
MAFAUNA;Macrofauna-kwaliteit;;;;DIMSLS;EKR;OW;M21a;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAFAUNA_Mx
MAFAUNA;Macrofauna-kwaliteit;;;;DIMSLS;EKR;OW;O2a;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAFAUNA_KOx
MAFAUNA;Macrofauna-kwaliteit;;;;DIMSLS;EKR;OW;R4b;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAFAUNA_Rklr
MAFAUNA;Macrofauna-kwaliteit;;;;DIMSLS;EKR;OW;R20;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAFAUNA_Rklr
MAFAUNA;Macrofauna-kwaliteit;;;;DIMSLS;EKR;OW;M21b;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAFAUNA_Mx
MAFAUNA;Macrofauna-kwaliteit;;;;DIMSLS;EKR;OW;O2b;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAFAUNA_KOx
SHANNIDX;Shannon Index;;;;DIMSLS;EKR;OW;M32;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAF_Shannon
SHANNIDX;Shannon Index;;;;DIMSLS;EKR;OW;K1;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAF_Shannon
SHANNIDX;Shannon Index;;;;DIMSLS;EKR;OW;K2;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAF_Shannon
SHANNIDX;Shannon Index;;;;DIMSLS;EKR;OW;K3;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAF_Shannon
SHANNIDX;Shannon Index;;;;DIMSLS;EKR;OW;O2a;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAF_Shannon
SHANNIDX;Shannon Index;;;;DIMSLS;EKR;OW;O2b;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAF_Shannon
SOORTADL;Soortenaandeel;MAF_soortK;Macrofauna - soort kenmerkend;NVT;%;NVT;OW;R1;;BER;2000-01-01;;;;;;;;;SRTRDMreltot
SOORTADL;Soortenaandeel;MAF_soortKDP;Macrofauna - soort kenmerkend en/of dominant positief;NVT;%;NVT;OW;R1;;BER;2000-01-01;;;;;;;;;MAF_srtKDP
SOORTADL;Soortenaandeel;MAF_soortDN;Macrofauna - soort dominant negatief;NVT;%;NVT;OW;R1;;BER;2000-01-01;;;;;;;;;MAF_ ADLidAK
SOORTADL;Soortenaandeel;MAF_soortK;Macrofauna - soort kenmerkend;NVT;%;NVT;OW;R2;;BER;2000-01-01;;;;;;;;;SRTRDMreltot
SOORTADL;Soortenaandeel;MAF_soortKDP;Macrofauna - soort kenmerkend en/of dominant positief;NVT;%;NVT;OW;R2;;BER;2000-01-01;;;;;;;;;MAF_srtKDP
SOORTADL;Soortenaandeel;MAF_soortDN;Macrofauna - soort dominant negatief;NVT;%;NVT;OW;R2;;BER;2000-01-01;;;;;;;;;MAF_ ADLidAK
SOORTADL;Soortenaandeel;MAF_soortK;Macrofauna - soort kenmerkend;NVT;%;NVT;OW;R3;;BER;2000-01-01;;;;;;;;;SRTRDMreltot
SOORTADL;Soortenaandeel;MAF_soortKDP;Macrofauna - soort kenmerkend en/of dominant positief;NVT;%;NVT;OW;R3;;BER;2000-01-01;;;;;;;;;MAF_srtKDP
SOORTADL;Soortenaandeel;MAF_soortDN;Macrofauna - soort dominant negatief;NVT;%;NVT;OW;R3;;BER;2000-01-01;;;;;;;;;MAF_ ADLidAK
SOORTADL;Soortenaandeel;MAF_soortK;Macrofauna - soort kenmerkend;NVT;%;NVT;OW;R5;;BER;2000-01-01;;;;;;;;;SRTRDMreltot
