"ID_classificatie","bron","Grootheid.code","Grootheid.omschrijving","Parameter.code","Parameter.omschrijving","CAS.nummer","Eenheid.code","Hoedanigheid.code","Compartiment.code","KRWwatertype.code","GeoObject.identificatie","Waardebewerkingmethode.code","Begindatum","Einddatum","Bijzondere.Omstandigheid"
100100001,"KRW maatlatten 2018 - Macrofauna","AANTFTE","Aantalfractie","","","","%","NVT","OW","R5",NA,"BER","2000-01-01",NA,"SRTPERCind"
100100002,"KRW maatlatten 2018 - Macrofauna","AANTFTE","Aantalfractie","","","","%","NVT","OW","R6",NA,"BER","2000-01-01",NA,"SRTPERCind"
100100003,"KRW maatlatten 2018 - Macrofauna","AANTFTE","Aantalfractie","","","","%","NVT","OW","R7",NA,"BER","2000-01-01",NA,"SRTPERCind"
100100004,"KRW maatlatten 2018 - Macrofauna","AANTFTE","Aantalfractie","","","","%","NVT","OW","R12",NA,"BER","2000-01-01",NA,"SRTPERCind"
100100005,"KRW maatlatten 2018 - Macrofauna","AANTFTE","Aantalfractie","","","","%","NVT","OW","R13",NA,"BER","2000-01-01",NA,"SRTPERCind"
100100006,"KRW maatlatten 2018 - Macrofauna","AANTFTE","Aantalfractie","","","","%","NVT","OW","R14",NA,"BER","2000-01-01",NA,"SRTPERCind"
100100007,"KRW maatlatten 2018 - Macrofauna","AANTFTE","Aantalfractie","","","","%","NVT","OW","R15",NA,"BER","2000-01-01",NA,"SRTPERCind"
100100008,"KRW maatlatten 2018 - Macrofauna","AANTFTE","Aantalfractie","","","","%","NVT","OW","R16",NA,"BER","2000-01-01",NA,"SRTPERCind"
100100009,"KRW maatlatten 2018 - Macrofauna","AANTFTE","Aantalfractie","","","","%","NVT","OW","R17",NA,"BER","2000-01-01",NA,"SRTPERCind"
100100010,"KRW maatlatten 2018 - Macrofauna","AANTFTE","Aantalfractie","","","","%","NVT","OW","R18",NA,"BER","2000-01-01",NA,"SRTPERCind"
100100011,"KRW maatlatten 2018 - Macrofauna","AANTFTE","Aantalfractie","","","","%","NVT","OW","M1a",NA,"BER","2000-01-01",NA,"SRTPERCind"
100100012,"KRW maatlatten 2018 - Macrofauna","AANTFTE","Aantalfractie","","","","%","NVT","OW","M1b",NA,"BER","2000-01-01",NA,"SRTPERCind"
100100013,"KRW maatlatten 2018 - Macrofauna","AANTFTE","Aantalfractie","","","","%","NVT","OW","M2",NA,"BER","2000-01-01",NA,"SRTPERCind"
100100014,"KRW maatlatten 2018 - Macrofauna","AANTFTE","Aantalfractie","","","","%","NVT","OW","M3",NA,"BER","2000-01-01",NA,"SRTPERCind"
100100015,"KRW maatlatten 2018 - Macrofauna","AANTFTE","Aantalfractie","","","","%","NVT","OW","M4",NA,"BER","2000-01-01",NA,"SRTPERCind"
100100016,"KRW maatlatten 2018 - Macrofauna","AANTFTE","Aantalfractie","","","","%","NVT","OW","M6a",NA,"BER","2000-01-01",NA,"SRTPERCind"
100100017,"KRW maatlatten 2018 - Macrofauna","AANTFTE","Aantalfractie","","","","%","NVT","OW","M6b",NA,"BER","2000-01-01",NA,"SRTPERCind"
100100018,"KRW maatlatten 2018 - Macrofauna","AANTFTE","Aantalfractie","","","","%","NVT","OW","M7a",NA,"BER","2000-01-01",NA,"SRTPERCind"
100100019,"KRW maatlatten 2018 - Macrofauna","AANTFTE","Aantalfractie","","","","%","NVT","OW","M7b",NA,"BER","2000-01-01",NA,"SRTPERCind"
100100020,"KRW maatlatten 2018 - Macrofauna","AANTFTE","Aantalfractie","","","","%","NVT","OW","M8",NA,"BER","2000-01-01",NA,"SRTPERCind"
100100021,"KRW maatlatten 2018 - Macrofauna","AANTFTE","Aantalfractie","","","","%","NVT","OW","M10",NA,"BER","2000-01-01",NA,"SRTPERCind"
100100022,"KRW maatlatten 2018 - Macrofauna","AANTFTE","Aantalfractie","","","","%","NVT","OW","M12",NA,"BER","2000-01-01",NA,"SRTPERCind"
100100023,"KRW maatlatten 2018 - Macrofauna","AANTFTE","Aantalfractie","","","","%","NVT","OW","M14",NA,"BER","2000-01-01",NA,"SRTPERCind"
100100024,"KRW maatlatten 2018 - Macrofauna","AANTFTE","Aantalfractie","","","","%","NVT","OW","M20",NA,"BER","2000-01-01",NA,"SRTPERCind"
100100025,"KRW maatlatten 2018 - Macrofauna","AANTFTE","Aantalfractie","","","","%","NVT","OW","M23",NA,"BER","2000-01-01",NA,"SRTPERCind"
100100026,"KRW maatlatten 2018 - Macrofauna","AANTFTE","Aantalfractie","","","","%","NVT","OW","M27",NA,"BER","2000-01-01",NA,"SRTPERCind"
100100027,"KRW maatlatten 2018 - Macrofauna","AANTFTE","Aantalfractie","","","","%","NVT","OW","M30",NA,"BER","2000-01-01",NA,"SRTPERCind"
100100028,"KRW maatlatten 2018 - Macrofauna","AANTFTE","Aantalfractie","","","","%","NVT","OW","M31",NA,"BER","2000-01-01",NA,"SRTPERCind"
100100029,"KRW maatlatten 2018 - Macrofauna","AANTFTE","Aantalfractie","","","","%","NVT","OW","M5",NA,"BER","2000-01-01",NA,"SRTPERCind"
100100030,"KRW maatlatten 2018 - Macrofauna","AANTFTE","Aantalfractie","","","","%","NVT","OW","M11",NA,"BER","2000-01-01",NA,"SRTPERCind"
100100031,"KRW maatlatten 2018 - Macrofauna","AANTFTE","Aantalfractie","","","","%","NVT","OW","M13",NA,"BER","2000-01-01",NA,"SRTPERCind"
100100032,"KRW maatlatten 2018 - Macrofauna","AANTFTE","Aantalfractie","","","","%","NVT","OW","M16",NA,"BER","2000-01-01",NA,"SRTPERCind"
100100033,"KRW maatlatten 2018 - Macrofauna","AANTFTE","Aantalfractie","","","","%","NVT","OW","M17",NA,"BER","2000-01-01",NA,"SRTPERCind"
100100034,"KRW maatlatten 2018 - Macrofauna","AANTFTE","Aantalfractie","","","","%","NVT","OW","M18",NA,"BER","2000-01-01",NA,"SRTPERCind"
100100035,"KRW maatlatten 2018 - Macrofauna","AANTFTE","Aantalfractie","","","","%","NVT","OW","M22",NA,"BER","2000-01-01",NA,"SRTPERCind"
100100036,"KRW maatlatten 2018 - Macrofauna","AANTFTE","Aantalfractie","","","","%","NVT","OW","M25",NA,"BER","2000-01-01",NA,"SRTPERCind"
100100037,"KRW maatlatten 2018 - Macrofauna","AANTFTE","Aantalfractie","","","","%","NVT","OW","M26",NA,"BER","2000-01-01",NA,"SRTPERCind"
100100038,"KRW maatlatten 2018 - Macrofauna","AANTFTE","Aantalfractie","","","","%","NVT","OW","R1",NA,"BER","2000-01-01",NA,"SRTPERCind"
100100039,"KRW maatlatten 2018 - Macrofauna","AANTFTE","Aantalfractie","","","","%","NVT","OW","R2",NA,"BER","2000-01-01",NA,"SRTPERCind"
100100040,"KRW maatlatten 2018 - Macrofauna","AANTFTE","Aantalfractie","","","","%","NVT","OW","R3",NA,"BER","2000-01-01",NA,"SRTPERCind"
100100041,"KRW maatlatten 2018 - Macrofauna","AANTFTE","Aantalfractie","","","","%","NVT","OW","R11",NA,"BER","2000-01-01",NA,"SRTPERCind"
100100042,"KRW maatlatten 2018 - Macrofauna","AANTFTE","Aantalfractie","","","","%","NVT","OW","R4a",NA,"BER","2000-01-01",NA,"SRTPERCind"
100100043,"KRW maatlatten 2018 - Macrofauna","AANTFTE","Aantalfractie","","","","%","NVT","OW","R19",NA,"BER","2000-01-01",NA,"SRTPERCind"
100100044,"KRW maatlatten 2018 - Macrofauna","AANTFTE","Aantalfractie","","","","%","NVT","OW","M21a",NA,"BER","2000-01-01",NA,"SRTPERCind"
100100045,"KRW maatlatten 2018 - Macrofauna","AANTFTE","Aantalfractie","","","","%","NVT","OW","R4b",NA,"BER","2000-01-01",NA,"SRTPERCind"
100100046,"KRW maatlatten 2018 - Macrofauna","AANTFTE","Aantalfractie","","","","%","NVT","OW","R20",NA,"BER","2000-01-01",NA,"SRTPERCind"
100100047,"KRW maatlatten 2018 - Macrofauna","AANTFTE","Aantalfractie","","","","%","NVT","OW","M21b",NA,"BER","2000-01-01",NA,"SRTPERCind"
100100048,"KRW maatlatten 2018 - Macrofauna","AANTPOPVTE","Aantal per oppervlakte","MACFN","Macrofauna","NVT","DIMSLS","EKR","PM","R8",NA,"BER","2000-01-01",NA,"MAF_DICHT_R8"
100100049,"KRW maatlatten 2018 - Macrofauna","AANTPOPVTE","Aantal per oppervlakte","MAF_srtVSind","Macrofauna - indicerende soorten -(3) vervuild sediment","NVT","DIMSLS","EKR","PM","R8",NA,"BER","2000-01-01",NA,"MAF_SDV-D_R8"
100100050,"KRW maatlatten 2018 - Macrofauna","CONCTTE","(massa)Concentratie","Cl","chloride","16887-00-6","mg/l","NVT","OW","M30",NA,"ZGM","2000-01-01",NA,""
100100051,"KRW maatlatten 2018 - Macrofauna","MAF_ALGV","Algemene verstoring macrofauna","","","","DIMSLS","EKR","OW","R8",NA,"BER","2000-01-01",NA,"MAF_deelm_R8"
100100052,"KRW maatlatten 2018 - Macrofauna","MAF_DIVS","Diversiteit macrofauna","","","","DIMSLS","EKR","OW","R8",NA,"BER","2000-01-01",NA,"MAF_deelm_R8"
100100053,"KRW maatlatten 2018 - Macrofauna","MAF_SEDV","Sedimentvervuiling macrofauna","","","","DIMSLS","EKR","OW","R8",NA,"BER","2000-01-01",NA,"MAF_deelm_R8"
100100054,"KRW maatlatten 2018 - Macrofauna","MAF_ZOET","Zoetwatersoorten macrofauna","","","","DIMSLS","EKR","OW","R8",NA,"BER","2000-01-01",NA,"MAF_deelm_R8"
100100055,"KRW maatlatten 2018 - Macrofauna","MAFAUNA","Macrofauna-kwaliteit","","","","DIMSLS","EKR","OW","R5",NA,"BER","2000-01-01",NA,"MAFAUNA_Rklr"
100100056,"KRW maatlatten 2018 - Macrofauna","MAFAUNA","Macrofauna-kwaliteit","","","","DIMSLS","EKR","OW","R6",NA,"BER","2000-01-01",NA,"MAFAUNA_Rklr"
100100057,"KRW maatlatten 2018 - Macrofauna","MAFAUNA","Macrofauna-kwaliteit","","","","DIMSLS","EKR","OW","R7",NA,"BER","2000-01-01",NA,"MAFAUNA_Rgr"
100100058,"KRW maatlatten 2018 - Macrofauna","MAFAUNA","Macrofauna-kwaliteit","","","","DIMSLS","EKR","OW","R8",NA,"BER","2000-01-01",NA,"MAFAUNA_R8"
100100059,"KRW maatlatten 2018 - Macrofauna","MAFAUNA","Macrofauna-kwaliteit","","","","DIMSLS","EKR","OW","R12",NA,"BER","2000-01-01",NA,"MAFAUNA_Rklr"
100100060,"KRW maatlatten 2018 - Macrofauna","MAFAUNA","Macrofauna-kwaliteit","","","","DIMSLS","EKR","OW","R13",NA,"BER","2000-01-01",NA,"MAFAUNA_Rklr"
100100061,"KRW maatlatten 2018 - Macrofauna","MAFAUNA","Macrofauna-kwaliteit","","","","DIMSLS","EKR","OW","R14",NA,"BER","2000-01-01",NA,"MAFAUNA_Rklr"
100100062,"KRW maatlatten 2018 - Macrofauna","MAFAUNA","Macrofauna-kwaliteit","","","","DIMSLS","EKR","OW","R15",NA,"BER","2000-01-01",NA,"MAFAUNA_Rklr"
100100063,"KRW maatlatten 2018 - Macrofauna","MAFAUNA","Macrofauna-kwaliteit","","","","DIMSLS","EKR","OW","R16",NA,"BER","2000-01-01",NA,"MAFAUNA_Rgr"
100100064,"KRW maatlatten 2018 - Macrofauna","MAFAUNA","Macrofauna-kwaliteit","","","","DIMSLS","EKR","OW","R17",NA,"BER","2000-01-01",NA,"MAFAUNA_Rklr"
100100065,"KRW maatlatten 2018 - Macrofauna","MAFAUNA","Macrofauna-kwaliteit","","","","DIMSLS","EKR","OW","R18",NA,"BER","2000-01-01",NA,"MAFAUNA_Rklr"
100100066,"KRW maatlatten 2018 - Macrofauna","MAFAUNA","Macrofauna-kwaliteit","","","","DIMSLS","EKR","OW","M1a",NA,"BER","2000-01-01",NA,"MAFAUNA_Rskn"
100100067,"KRW maatlatten 2018 - Macrofauna","MAFAUNA","Macrofauna-kwaliteit","","","","DIMSLS","EKR","OW","M1b",NA,"BER","2000-01-01",NA,"MAFAUNA_Rskn"
100100068,"KRW maatlatten 2018 - Macrofauna","MAFAUNA","Macrofauna-kwaliteit","","","","DIMSLS","EKR","OW","M2",NA,"BER","2000-01-01",NA,"MAFAUNA_Rskn"
100100069,"KRW maatlatten 2018 - Macrofauna","MAFAUNA","Macrofauna-kwaliteit","","","","DIMSLS","EKR","OW","M3",NA,"BER","2000-01-01",NA,"MAFAUNA_Rskn"
100100070,"KRW maatlatten 2018 - Macrofauna","MAFAUNA","Macrofauna-kwaliteit","","","","DIMSLS","EKR","OW","M4",NA,"BER","2000-01-01",NA,"MAFAUNA_Rskn"
100100071,"KRW maatlatten 2018 - Macrofauna","MAFAUNA","Macrofauna-kwaliteit","","","","DIMSLS","EKR","OW","M6a",NA,"BER","2000-01-01",NA,"MAFAUNA_Rskn"
100100072,"KRW maatlatten 2018 - Macrofauna","MAFAUNA","Macrofauna-kwaliteit","","","","DIMSLS","EKR","OW","M6b",NA,"BER","2000-01-01",NA,"MAFAUNA_Rskn"
100100073,"KRW maatlatten 2018 - Macrofauna","MAFAUNA","Macrofauna-kwaliteit","","","","DIMSLS","EKR","OW","M7a",NA,"BER","2000-01-01",NA,"MAFAUNA_Rskn"
100100074,"KRW maatlatten 2018 - Macrofauna","MAFAUNA","Macrofauna-kwaliteit","","","","DIMSLS","EKR","OW","M7b",NA,"BER","2000-01-01",NA,"MAFAUNA_Rskn"
100100075,"KRW maatlatten 2018 - Macrofauna","MAFAUNA","Macrofauna-kwaliteit","","","","DIMSLS","EKR","OW","M8",NA,"BER","2000-01-01",NA,"MAFAUNA_Rskn"
100100076,"KRW maatlatten 2018 - Macrofauna","MAFAUNA","Macrofauna-kwaliteit","","","","DIMSLS","EKR","OW","M10",NA,"BER","2000-01-01",NA,"MAFAUNA_Rskn"
100100077,"KRW maatlatten 2018 - Macrofauna","MAFAUNA","Macrofauna-kwaliteit","","","","DIMSLS","EKR","OW","M12",NA,"BER","2000-01-01",NA,"MAFAUNA_Mx"
100100078,"KRW maatlatten 2018 - Macrofauna","MAFAUNA","Macrofauna-kwaliteit","","","","DIMSLS","EKR","OW","M14",NA,"BER","2000-01-01",NA,"MAFAUNA_Mx"
100100079,"KRW maatlatten 2018 - Macrofauna","MAFAUNA","Macrofauna-kwaliteit","","","","DIMSLS","EKR","OW","M20",NA,"BER","2000-01-01",NA,"MAFAUNA_Mx"
100100080,"KRW maatlatten 2018 - Macrofauna","MAFAUNA","Macrofauna-kwaliteit","","","","DIMSLS","EKR","OW","M23",NA,"BER","2000-01-01",NA,"MAFAUNA_Mx"
100100081,"KRW maatlatten 2018 - Macrofauna","MAFAUNA","Macrofauna-kwaliteit","","","","DIMSLS","EKR","OW","M27",NA,"BER","2000-01-01",NA,"MAFAUNA_Mx"
100100082,"KRW maatlatten 2018 - Macrofauna","MAFAUNA","Macrofauna-kwaliteit","","","","DIMSLS","EKR","OW","M30",NA,"BER","2000-01-01",NA,"MAFAUNA_M30"
100100083,"KRW maatlatten 2018 - Macrofauna","MAFAUNA","Macrofauna-kwaliteit","","","","DIMSLS","EKR","OW","M31",NA,"BER","2000-01-01",NA,"MAFAUNA_Mx"
100100084,"KRW maatlatten 2018 - Macrofauna","MAFAUNA","Macrofauna-kwaliteit","","","","DIMSLS","EKR","OW","M32",NA,"BER","2000-01-01",NA,"MAFAUNA_KOx"
100100085,"KRW maatlatten 2018 - Macrofauna","MAFAUNA","Macrofauna-kwaliteit","","","","DIMSLS","EKR","OW","K1",NA,"BER","2000-01-01",NA,"MAFAUNA_KOx"
100100086,"KRW maatlatten 2018 - Macrofauna","MAFAUNA","Macrofauna-kwaliteit","","","","DIMSLS","EKR","OW","K2",NA,"BER","2000-01-01",NA,"MAFAUNA_KOx"
100100087,"KRW maatlatten 2018 - Macrofauna","MAFAUNA","Macrofauna-kwaliteit","","","","DIMSLS","EKR","OW","K3",NA,"BER","2000-01-01",NA,"MAFAUNA_KOx"
100100088,"KRW maatlatten 2018 - Macrofauna","MAFAUNA","Macrofauna-kwaliteit","","","","DIMSLS","EKR","OW","M5",NA,"BER","2000-01-01",NA,"MAFAUNA_Mx"
100100089,"KRW maatlatten 2018 - Macrofauna","MAFAUNA","Macrofauna-kwaliteit","","","","DIMSLS","EKR","OW","M11",NA,"BER","2000-01-01",NA,"MAFAUNA_Mx"
100100090,"KRW maatlatten 2018 - Macrofauna","MAFAUNA","Macrofauna-kwaliteit","","","","DIMSLS","EKR","OW","M13",NA,"BER","2000-01-01",NA,"MAFAUNA_Mx"
100100091,"KRW maatlatten 2018 - Macrofauna","MAFAUNA","Macrofauna-kwaliteit","","","","DIMSLS","EKR","OW","M16",NA,"BER","2000-01-01",NA,"MAFAUNA_Mx"
100100092,"KRW maatlatten 2018 - Macrofauna","MAFAUNA","Macrofauna-kwaliteit","","","","DIMSLS","EKR","OW","M17",NA,"BER","2000-01-01",NA,"MAFAUNA_Mx"
100100093,"KRW maatlatten 2018 - Macrofauna","MAFAUNA","Macrofauna-kwaliteit","","","","DIMSLS","EKR","OW","M18",NA,"BER","2000-01-01",NA,"MAFAUNA_Mx"
100100094,"KRW maatlatten 2018 - Macrofauna","MAFAUNA","Macrofauna-kwaliteit","","","","DIMSLS","EKR","OW","M22",NA,"BER","2000-01-01",NA,"MAFAUNA_Mx"
100100095,"KRW maatlatten 2018 - Macrofauna","MAFAUNA","Macrofauna-kwaliteit","","","","DIMSLS","EKR","OW","M25",NA,"BER","2000-01-01",NA,"MAFAUNA_Mx"
100100096,"KRW maatlatten 2018 - Macrofauna","MAFAUNA","Macrofauna-kwaliteit","","","","DIMSLS","EKR","OW","M26",NA,"BER","2000-01-01",NA,"MAFAUNA_Mx"
100100097,"KRW maatlatten 2018 - Macrofauna","MAFAUNA","Macrofauna-kwaliteit","","","","DIMSLS","EKR","OW","R1",NA,"BER","2000-01-01",NA,"MAFAUNA_Rklr"
100100098,"KRW maatlatten 2018 - Macrofauna","MAFAUNA","Macrofauna-kwaliteit","","","","DIMSLS","EKR","OW","R2",NA,"BER","2000-01-01",NA,"MAFAUNA_R2"
100100099,"KRW maatlatten 2018 - Macrofauna","MAFAUNA","Macrofauna-kwaliteit","","","","DIMSLS","EKR","OW","R3",NA,"BER","2000-01-01",NA,"MAFAUNA_Rklr"
100100100,"KRW maatlatten 2018 - Macrofauna","MAFAUNA","Macrofauna-kwaliteit","","","","DIMSLS","EKR","OW","R11",NA,"BER","2000-01-01",NA,"MAFAUNA_Rklr"
100100101,"KRW maatlatten 2018 - Macrofauna","MAFAUNA","Macrofauna-kwaliteit","","","","DIMSLS","EKR","OW","R4a",NA,"BER","2000-01-01",NA,"MAFAUNA_Rklr"
100100102,"KRW maatlatten 2018 - Macrofauna","MAFAUNA","Macrofauna-kwaliteit","","","","DIMSLS","EKR","OW","R19",NA,"BER","2000-01-01",NA,"MAFAUNA_Rklr"
100100103,"KRW maatlatten 2018 - Macrofauna","MAFAUNA","Macrofauna-kwaliteit","","","","DIMSLS","EKR","OW","M21a",NA,"BER","2000-01-01",NA,"MAFAUNA_Mx"
100100104,"KRW maatlatten 2018 - Macrofauna","MAFAUNA","Macrofauna-kwaliteit","","","","DIMSLS","EKR","OW","O2a",NA,"BER","2000-01-01",NA,"MAFAUNA_KOx"
100100105,"KRW maatlatten 2018 - Macrofauna","MAFAUNA","Macrofauna-kwaliteit","","","","DIMSLS","EKR","OW","R4b",NA,"BER","2000-01-01",NA,"MAFAUNA_Rklr"
100100106,"KRW maatlatten 2018 - Macrofauna","MAFAUNA","Macrofauna-kwaliteit","","","","DIMSLS","EKR","OW","R20",NA,"BER","2000-01-01",NA,"MAFAUNA_Rklr"
100100107,"KRW maatlatten 2018 - Macrofauna","MAFAUNA","Macrofauna-kwaliteit","","","","DIMSLS","EKR","OW","M21b",NA,"BER","2000-01-01",NA,"MAFAUNA_Mx"
100100108,"KRW maatlatten 2018 - Macrofauna","MAFAUNA","Macrofauna-kwaliteit","","","","DIMSLS","EKR","OW","O2b",NA,"BER","2000-01-01",NA,"MAFAUNA_KOx"
100100109,"KRW maatlatten 2018 - Macrofauna","SHANNIDX","Shannon Index","","","","DIMSLS","EKR","OW","M32",NA,"BER","2000-01-01",NA,"MAF_Shannon"
100100110,"KRW maatlatten 2018 - Macrofauna","SHANNIDX","Shannon Index","","","","DIMSLS","EKR","OW","K1",NA,"BER","2000-01-01",NA,"MAF_Shannon"
100100111,"KRW maatlatten 2018 - Macrofauna","SHANNIDX","Shannon Index","","","","DIMSLS","EKR","OW","K2",NA,"BER","2000-01-01",NA,"MAF_Shannon"
100100112,"KRW maatlatten 2018 - Macrofauna","SHANNIDX","Shannon Index","","","","DIMSLS","EKR","OW","K3",NA,"BER","2000-01-01",NA,"MAF_Shannon"
100100113,"KRW maatlatten 2018 - Macrofauna","SHANNIDX","Shannon Index","","","","DIMSLS","EKR","OW","O2a",NA,"BER","2000-01-01",NA,"MAF_Shannon"
100100114,"KRW maatlatten 2018 - Macrofauna","SHANNIDX","Shannon Index","","","","DIMSLS","EKR","OW","O2b",NA,"BER","2000-01-01",NA,"MAF_Shannon"
100100115,"KRW maatlatten 2018 - Macrofauna","SOORTADL","Soortenaandeel","MAF_soortK","Macrofauna - soort kenmerkend","NVT","%","NVT","OW","R1",NA,"BER","2000-01-01",NA,"SRTRDMreltot"
100100116,"KRW maatlatten 2018 - Macrofauna","SOORTADL","Soortenaandeel","MAF_soortKDP","Macrofauna - soort kenmerkend en/of dominant positief","NVT","%","NVT","OW","R1",NA,"BER","2000-01-01",NA,"MAF_srtKDP"
100100117,"KRW maatlatten 2018 - Macrofauna","SOORTADL","Soortenaandeel","MAF_soortDN","Macrofauna - soort dominant negatief","NVT","%","NVT","OW","R1",NA,"BER","2000-01-01",NA,"MAF_ ADLidAK"
100100118,"KRW maatlatten 2018 - Macrofauna","SOORTADL","Soortenaandeel","MAF_soortK","Macrofauna - soort kenmerkend","NVT","%","NVT","OW","R2",NA,"BER","2000-01-01",NA,"SRTRDMreltot"
100100119,"KRW maatlatten 2018 - Macrofauna","SOORTADL","Soortenaandeel","MAF_soortKDP","Macrofauna - soort kenmerkend en/of dominant positief","NVT","%","NVT","OW","R2",NA,"BER","2000-01-01",NA,"MAF_srtKDP"
100100120,"KRW maatlatten 2018 - Macrofauna","SOORTADL","Soortenaandeel","MAF_soortDN","Macrofauna - soort dominant negatief","NVT","%","NVT","OW","R2",NA,"BER","2000-01-01",NA,"MAF_ ADLidAK"
100100121,"KRW maatlatten 2018 - Macrofauna","SOORTADL","Soortenaandeel","MAF_soortK","Macrofauna - soort kenmerkend","NVT","%","NVT","OW","R3",NA,"BER","2000-01-01",NA,"SRTRDMreltot"
100100122,"KRW maatlatten 2018 - Macrofauna","SOORTADL","Soortenaandeel","MAF_soortKDP","Macrofauna - soort kenmerkend en/of dominant positief","NVT","%","NVT","OW","R3",NA,"BER","2000-01-01",NA,"MAF_srtKDP"
100100123,"KRW maatlatten 2018 - Macrofauna","SOORTADL","Soortenaandeel","MAF_soortDN","Macrofauna - soort dominant negatief","NVT","%","NVT","OW","R3",NA,"BER","2000-01-01",NA,"MAF_ ADLidAK"
100100124,"KRW maatlatten 2018 - Macrofauna","SOORTADL","Soortenaandeel","MAF_soortK","Macrofauna - soort kenmerkend","NVT","%","NVT","OW","R5",NA,"BER","2000-01-01",NA,"SRTRDMreltot"
100100125,"KRW maatlatten 2018 - Macrofauna","SOORTADL","Soortenaandeel","MAF_soortKDP","Macrofauna - soort kenmerkend en/of dominant positief","NVT","%","NVT","OW","R5",NA,"BER","2000-01-01",NA,"MAF_srtKDP"
100100126,"KRW maatlatten 2018 - Macrofauna","SOORTADL","Soortenaandeel","MAF_soortDN","Macrofauna - soort dominant negatief","NVT","%","NVT","OW","R5",NA,"BER","2000-01-01",NA,"MAF_ ADLidAK"
100100127,"KRW maatlatten 2018 - Macrofauna","SOORTADL","Soortenaandeel","MAF_soortK","Macrofauna - soort kenmerkend","NVT","%","NVT","OW","R6",NA,"BER","2000-01-01",NA,"SRTRDMreltot"
100100128,"KRW maatlatten 2018 - Macrofauna","SOORTADL","Soortenaandeel","MAF_soortKDP","Macrofauna - soort kenmerkend en/of dominant positief","NVT","%","NVT","OW","R6",NA,"BER","2000-01-01",NA,"MAF_srtKDP"
100100129,"KRW maatlatten 2018 - Macrofauna","SOORTADL","Soortenaandeel","MAF_soortDN","Macrofauna - soort dominant negatief","NVT","%","NVT","OW","R6",NA,"BER","2000-01-01",NA,"MAF_ ADLidAK"
100100130,"KRW maatlatten 2018 - Macrofauna","SOORTADL","Soortenaandeel","MAF_soortK","Macrofauna - soort kenmerkend","NVT","%","NVT","OW","R7",NA,"BER","2000-01-01",NA,"SRTRDMreltot"
100100131,"KRW maatlatten 2018 - Macrofauna","SOORTADL","Soortenaandeel","MAF_soortKDP","Macrofauna - soort kenmerkend en/of dominant positief","NVT","%","NVT","OW","R7",NA,"BER","2000-01-01",NA,"MAF_srtKDP"
100100132,"KRW maatlatten 2018 - Macrofauna","SOORTADL","Soortenaandeel","MAF_soortDN","Macrofauna - soort dominant negatief","NVT","%","NVT","OW","R7",NA,"BER","2000-01-01",NA,"MAF_ ADLidAK"
100100133,"KRW maatlatten 2018 - Macrofauna","SOORTADL","Soortenaandeel","MAF_soortK","Macrofauna - soort kenmerkend","NVT","%","NVT","OW","R11",NA,"BER","2000-01-01",NA,"SRTRDMreltot"
100100134,"KRW maatlatten 2018 - Macrofauna","SOORTADL","Soortenaandeel","MAF_soortKDP","Macrofauna - soort kenmerkend en/of dominant positief","NVT","%","NVT","OW","R11",NA,"BER","2000-01-01",NA,"MAF_srtKDP"
100100135,"KRW maatlatten 2018 - Macrofauna","SOORTADL","Soortenaandeel","MAF_soortDN","Macrofauna - soort dominant negatief","NVT","%","NVT","OW","R11",NA,"BER","2000-01-01",NA,"MAF_ ADLidAK"
100100136,"KRW maatlatten 2018 - Macrofauna","SOORTADL","Soortenaandeel","MAF_soortK","Macrofauna - soort kenmerkend","NVT","%","NVT","OW","R12",NA,"BER","2000-01-01",NA,"SRTRDMreltot"
100100137,"KRW maatlatten 2018 - Macrofauna","SOORTADL","Soortenaandeel","MAF_soortKDP","Macrofauna - soort kenmerkend en/of dominant positief","NVT","%","NVT","OW","R12",NA,"BER","2000-01-01",NA,"MAF_srtKDP"
100100138,"KRW maatlatten 2018 - Macrofauna","SOORTADL","Soortenaandeel","MAF_soortDN","Macrofauna - soort dominant negatief","NVT","%","NVT","OW","R12",NA,"BER","2000-01-01",NA,"MAF_ ADLidAK"
100100139,"KRW maatlatten 2018 - Macrofauna","SOORTADL","Soortenaandeel","MAF_soortK","Macrofauna - soort kenmerkend","NVT","%","NVT","OW","R13",NA,"BER","2000-01-01",NA,"SRTRDMreltot"
100100140,"KRW maatlatten 2018 - Macrofauna","SOORTADL","Soortenaandeel","MAF_soortKDP","Macrofauna - soort kenmerkend en/of dominant positief","NVT","%","NVT","OW","R13",NA,"BER","2000-01-01",NA,"MAF_srtKDP"
100100141,"KRW maatlatten 2018 - Macrofauna","SOORTADL","Soortenaandeel","MAF_soortDN","Macrofauna - soort dominant negatief","NVT","%","NVT","OW","R13",NA,"BER","2000-01-01",NA,"MAF_ ADLidAK"
100100142,"KRW maatlatten 2018 - Macrofauna","SOORTADL","Soortenaandeel","MAF_soortK","Macrofauna - soort kenmerkend","NVT","%","NVT","OW","R14",NA,"BER","2000-01-01",NA,"SRTRDMreltot"
100100143,"KRW maatlatten 2018 - Macrofauna","SOORTADL","Soortenaandeel","MAF_soortKDP","Macrofauna - soort kenmerkend en/of dominant positief","NVT","%","NVT","OW","R14",NA,"BER","2000-01-01",NA,"MAF_srtKDP"
